"name","state","year_group"
"GAMBLE GROVE","IA",""
"GAMBLES MILLS","OH",""
"GAMBLES STORE","NC","1900"
"GAMBLESVILLE","MI",""
"GAMBRIL","IA","1900"
"GAMBRILL","VA","1900"
NA,NA,""
"GAME","KY",""
"GAME POINT","VA",""
"GAMET","IA",""
"GAMEWELL","NC","1900"
"GAMMA","VA",""
"GAMOCA","WV","1950"
"GANAOTTER","WV",""
NA,NA,""
"GANDER","KY",""
"GANGES","MI","1900"
"GANGES","OH","1850"
"GANN","OH",""
"GANNAWAY","NC","1900"
"GANNAWAY'S","KY",""
"GANNONSVILLE","IN",""
"GANNS","NC",""
"GANNTOWN","IL","1900"
"GANO","IL",""
"GANO","KY",""
"GANO","OH","1900"
"GANOTOWN","WV","1900"
"GANSON","IN",""
"GANTS","NC",""
"GAP","KY",""
"GAP","KY",""
"GAP","NC",""
"GAP","WV",""
"GAP CIVIL","NC","1850"
"GAP CIVIL","NC",""
"GAP CREEK","NC","1900"
"GAP GROVE","IL","1850"
"GAP MILLS","MD","1850"
NA,NA,""
"GAP RIDGE","KY",""
"GAP STATION","KY",""
"GAP STORE","VA","1900"
"GAPCREEK","KY","1900"
"GAPLAND","MD","1900"
"GAPRUN","VA","1900"
NA,NA,""
"GAR","KY",""
"GAR CREEK","IN","1900"
NA,NA,""
"GARBER","IL","1900"
"GARDA","IL",""
"GARDEN","IA",""
NA,NA,""
"GARDEN","OH","1900"
NA,NA,""
NA,NA,""
"GARDEN CITY","NC","1900"
NA,NA,""
"GARDEN COTTAGE","KY",""
"GARDEN CREEK","NC","1900"
"GARDEN DALE","MI","1900"
NA,NA,""
"GARDEN PLAIN","IL","1850"
"GARDEN PRAIRIE","IA",""
NA,NA,""
"GARDEN PRAIRIE","MN",""
"GARDEN VALLEY","WI",""
"GARDENIA","VA","1900"
"GARDENPLAIN","IL","1900"
"GARDENVILLE","MD",""
"GARDENVILLE","MI","1900"
"GARDINER","IA",""
"GARDINER'S CROSS ROADS","VA",""
NA,NA,""
"GARDNER","IN",""
"GARDNER","KY",""
"GARDNER","WI","1900"
"GARDNER","WI",""
"GARDNER","WV",""
"GARDNER","OH","1850"
"GARDNERS","VA","1900"
"GARDNERS BRIDGE","NC","1850"
"GARDNER'S FORD","NC",""
"GARDNERS STORE","NC",""
"GARDNER'S TAVERN","VA",""
"GARDNERSVILLE","KY","1900"
"GARDNERVILLE","NC","1900"
"GARDNIER'S CORNERS","MI",""
"GARD'S POINT","IL","1900"
"GARDYSVILLE","VA",""
"GARFIELD","IA",""
"GARFIELD","IA",""
"GARFIELD","IL","1900"
"GARFIELD","IN","1900"
NA,NA,""
"GARFIELD","MD",""
"GARFIELD","MD","1900"
NA,NA,""
"GARFIELD","NC","1900"
"GARFIELD","VA","1900"
"GARFIELD","WI","1900"
"GARFIELD","WV","1900"
"GARFIELD","DC",""
"GARFIELD","MI",""
"GARFIELD","MI","1900"
"GARFIELD","OH","1900"
"GARGATHA","VA","1900"
"GARIBALDI","NC",""
"GARIS GROVE","IN",""
"GARLAND","IL","1900"
"GARLAND","MD","1900"
"GARLAND","MN",""
"GARLAND","NC",""
NA,NA,""
"GARLAND","WV","1900"
"GARLAND","WV",""
"GARLAND","OH","1900"
"GARLANDS","VA","1850"
"GARLICK","MI",""
"GARLIN","KY","1950"
"GARLO","OH",""
"GARLOCK","IA",""
"GARMAN","IN",""
"GARMOND","NC","1900"
"GARMON'S MILLS","NC","1850"
NA,NA,""
NA,NA,""
"GARNER","IL",""
"GARNER","KY","1900"
NA,NA,""
NA,NA,""
"GARNER'S FORD","NC","1850"
"GARNER'S STATION","NC",""
"GARNES","MN","1900"
"GARNET","IN",""
"GARNET","NC","1900"
"GARNET","WI","1900"
"GARNET","WV","1900"
"GARNET","MI","1950"
NA,NA,""
"GARNETT","NC",""
"GARNETT'S STATION","KY",""
"GARNETTSVILLE","KY","1850"
"GARNSEY","MI",""
NA,NA,""
"GARREN","NC",""
"GARRET","KY","1900"
"GARRETSON","NC",""
"GARRETT","IL","1900"
NA,NA,""
"GARRETT","MN",""
"GARRETT","VA","1900"
NA,NA,""
"GARRETTS BEND","WV","1900"
"GARRETTS STORE","VA",""
"GARRETTSBURG","KY","1850"
NA,NA,""
"GARRICH","KY",""
"GARRIOTT'S LANDING","KY",""
NA,NA,""
"GARRISON","IL","1900"
NA,NA,""
NA,NA,""
"GARRISON","NC",""
"GARRISON","WI",""
"GARRISON","WI",""
"GARRISON","WV","1950"
"GARRISON","MD",""
NA,NA,""
NA,NA,""
"GARRY OWEN","IA","1850"
"GARTEN","WV","1950"
"GARTH","KY",""
"GARTH","VA","1900"
"GARTH","WI",""
"GARTH","MI","1900"
"GARTRELL","KY","1900"
"GARTSIDE'S","IL",""
"GARVEY","IA",""
NA,NA,""
NA,NA,""
"GARWOODS MILL","OH",""
"GARY","IL","1900"
NA,NA,""
"GARY","MD","1900"
NA,NA,""
"GARY","VA","1900"
"GARY","WV","1900"
NA,NA,""
"GARY'S STORE","VA",""
NA,NA,""
"GARYSVILLE","VA","1850"
NA,NA,""
NA,NA,""
"GASBURG","IN","1900"
"GASCON","KY",""
"GASKILL","MI","1900"
"GASKINS","NC",""
"GASKINS","VA","1900"
"GASLYN","WI",""
"GASPER","KY","1900"
"GASPER MILLS","KY",""
NA,NA,""
"GASSAWAYS MILLS","OH",""
"GASTON","IA","1850"
NA,NA,""
"GASTON","NC",""
"GASTON","WV","1900"
"GASTON","NC","1850"
NA,NA,""
NA,NA,""
"GASVILLE","OH","1900"
"GATCH","IL","1900"
"GATCHEL","IN","1900"
"GATE","VA",""
NA,NA,""
"GATES","IN","1900"
"GATES","MN",""
NA,NA,""
"GATES","VA",""
"GATES","WV","1900"
"GATES","MI",""
"GATES COURTHOUSE.","NC",""
NA,NA,""
"GATESVILLE","IA","1900"
NA,NA,""
"GATESVILLE","MI","1900"
"GATEWOOD","IL",""
"GATEWOOD","KY","1900"
"GATEWOOD","NC","1900"
"GATEWOOD","VA","1900"
"GATEWOOD","WV","1900"
"GATEWOODS","VA",""
"GATH","IN",""
"GATH","NC","1900"
"GATH","WV","1900"
"GATH","OH","1900"
"GATHON","IL","1900"
"GATLIFF","KY","1950"
"GATLINGTON","NC",""
"GATTON","KY","1950"
NA,NA,""
"GAULEY","KY",""
"GAULEY","WV",""
NA,NA,""
"GAULEY MILLS","WV","1950"
"GAULEY POOL","WV",""
"GAUSDALE","KY","1950"
"GAUSES MILLS","NC",""
"GAUTHIER","VA","1900"
"GAVERS","OH","1850"
"GAVIN","NC",""
"GAW","KY",""
"GAWTHROP","WV",""
"GAY","KY",""
"GAY","NC","1950"
NA,NA,""
"GAY","MI","1950"
"GAY","OH",""
"GAYLE","VA",""
"GAYLOR","IN","1900"
NA,NA,""
"GAYLORD","NC","1900"
"GAYLORD","VA","1900"
NA,NA,""
"GAYMONT","WV",""
"GAYNOR","WI",""
"GAYNORVILLE","IN","1900"
NA,NA,""
"GAYS","VA","1900"
NA,NA,""
NA,NA,""
"GAYS PORT","OH",""
"GAYSPORT","OH","1900"
"GAYTON","VA","1900"
"GAZA","IA","1900"
"GAZELLE","VA",""
"GAZIL","WV","1900"
"GEAMEKEN","WI",""
"GEAR","IA","1900"
"GEARHEART","KY",""
"GEARY","MI","1900"
"GEAUGA LAKE","OH","1900"
"GEBA","NC",""
"GEBHARD","IN",""
"GEBNER","IN","1900"
"GEDDES","MI","1900"
"GEDDY","NC","1900"
"GEE","KY","1900"
"GEE","NC",""
"GEE","VA",""
"GEE LICK","WV",""
"GEELS","MI",""
"GEER","VA","1950"
"GEER","MI",""
"GEE'S BRIDGE","VA","1800"
"GEES STORE","NC",""
"GEETINGSVILLE","IN","1900"
NA,NA,""
"GEHO","WV","1900"
"GEIGERVILLE","KY",""
"GELOSTER","MI",""
"GEM","IA",""
"GEM","IN","1900"
"GEM","NC","1900"
"GEM","WV","1900"
"GEM","OH","1900"
"GEMMELL","MN","1950"
"GEMMILLS","MD","1900"
"GENA","MI",""
"GENAYRE","KY",""
"GENESEE","WI",""
"GENESEE","MI","1850"
"GENESEE","WI","1850"
NA,NA,""
NA,NA,""
"GENESEE GROVE","IL","1850"
"GENESEE VILLAGE","MI",""
"GENESEO","IA",""
"GENESEO","IA",""
NA,NA,""
"GENET","KY","1900"
"GENEVA","KY","1900"
"GENEVA","IA",""
NA,NA,""
"GENEVA","IL",""
NA,NA,""
"GENEVA","IN",""
"GENEVA","IN",""
NA,NA,""
NA,NA,""
"GENEVA","NC",""
"GENEVA","NC","1900"
"GENEVA","WI","1850"
"GENEVA","WV","1900"
"GENEVA","MI","1900"
NA,NA,""
"GENEVA BAY","WI",""
NA,NA,""
"GENITO","VA","1850"
"GENITO BRIDGE","VA","1800"
"GENNISSEE STATION","MN",""
"GENOA","IA","1900"
NA,NA,""
"GENOA","KY","1850"
"GENOA","MN","1900"
"GENOA","NC","1900"
"GENOA","VA","1900"
"GENOA","WI","1850"
NA,NA,""
NA,NA,""
"GENOA","OH",""
NA,NA,""
"GENOA","MI","1850"
"GENOA","MI",""
"GENOA BLUFF","IA","1900"
NA,NA,""
"GENOA CROSS ROADS","OH","1850"
"GENOA JUNCTION","WI","1900"
"GENOAH","WV",""
"GENODA","IN",""
"GENOLA","MN","1950"
"GENOVAR","VA",""
"GENT","IN","1900"
"GENT","IN",""
"GENT","KY",""
"GENT","VA",""
"GENTILLY","MN","1900"
"GENTRY","NC","1900"
"GENTRY","VA",""
"GENTRY","WV",""
"GENTRYS MILL","KY","1900"
"GENTRY'S STORE","IN",""
"GENTRYSVILLE","IN",""
NA,NA,""
"GENT'S STATION","IN",""
NA,NA,""
"GEORGE","KY","1900"
NA,NA,""
"GEORGE","VA",""
"GEORGE","OH","1900"
"GEORGE LAKE","MN",""
"GEORGEL","VA","1900"
"GEORGES","KY",""
"GEORGES CREEK","KY","1900"
"GEORGE'S CREEK","IL","1850"
"GEORGE'S CREEK","KY","1850"
"GEORGE'S CREEK","MD",""
"GEORGES FORK","VA",""
"GEORGES MILL","VA","1900"
"GEORGES RUN","OH",""
"GEORGE'S TAVERN","VA",""
"GEORGETOWN","IA","1900"
NA,NA,""
"GEORGETOWN","IN",""
"GEORGETOWN","IN",""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
"GEORGETOWN","NC","1900"
"GEORGETOWN","WI",""
"GEORGETOWN","WI","1900"
"GEORGETOWN","WV",""
"GEORGETOWN","WV","1900"
"GEORGETOWN","DC","1800"
NA,NA,""
"GEORGETOWN","MI","1900"
NA,NA,""
"GEORGETOWN","MD",""
"GEORGETOWN CROSS ROADS","MD","1800"
"GEORGEVILLE","MN","1900"
"GEORGEVILLE","NC","1900"
"GEORGIA","IN","1900"
"GEORGIE","WV","1900"
"GEPPVILLE","IN",""
"GERA","VA","1900"
"GERA","MI","1900"
"GERALD","IN","1950"
"GERALD","WI","1900"
"GERALD","OH","1900"
"GERANIUM","VA",""
"GERARD","IA",""
"GERINS STORE","NC",""
"GERKEY","MI","1900"
NA,NA,""
"GERLED","IA","1950"
"GERMAN","IA",""
"GERMAN","IN","1900"
"GERMAN","KY",""
"GERMAN","WV","1900"
"GERMAN","OH","1850"
"GERMAN CITY","IA","1900"
"GERMAN LAKE","MN",""
"GERMAN RIDGE","IN",""
"GERMAN SETTLEMENT","WV","1850"
"GERMAN VALLEY","IA",""
NA,NA,""
"GERMANIA","IA","1900"
"GERMANIA","MN",""
"GERMANIA","VA",""
"GERMANIA","WI","1900"
"GERMANIA","MI","1900"
"GERMANNA","VA","1850"
"GERMANNA","VA","1850"
"GERMANO","OH","1850"
NA,NA,""
"GERMANTOWN","IA","1900"
NA,NA,""
"GERMANTOWN","IN","1850"
"GERMANTOWN","IN",""
NA,NA,""
NA,NA,""
"GERMANTOWN","MN",""
"GERMANTOWN","MN","1900"
"GERMANTOWN","NC",""
"GERMANTOWN","VA","1850"
"GERMANTOWN","WI","1900"
NA,NA,""
NA,NA,""
"GERMANVILLE","IA","1900"
"GERMANVILLE","IL",""
"GERMANVILLE","IN",""
"GERMANVILLE","OH",""
"GERMANY","IN","1900"
"GERMANY","WI",""
"GERMANY","OH","1900"
NA,NA,""
NA,NA,""
"GERT","MI","1900"
"GERTA","OH",""
"GERTIE","KY",""
"GERTIE","KY",""
"GERTIE","VA","1900"
NA,NA,""
"GERTRUDE","KY","1900"
"GERTRUDE","WI",""
"GERTRUDE","WV",""
"GERVAIS","OH","1900"
"GERWIG","IN",""
"GERWIG","MD",""
"GESLING","KY","1950"
"GESSIE","IN","1900"
"GEST","KY","1900"
"GETANOY","OH",""
"GETAWAY","OH","1900"
"GETHER","VA","1950"
"GETHSEMANE","KY","1900"
"GETHSEMANE","NC","1900"
"GETTINGS","MD",""
"GETTY","MN",""
NA,NA,""
"GETTYSBURGH","OH","1850"
"GETZ","VA","1900"
"GEX","KY","1900"
"GEYER","OH","1900"
"GEYERSVILLE","MI",""
NA,NA,""
"GHENT","KY","1850"
NA,NA,""
NA,NA,""
"GHENT","OH","1900"
"GHER","IA",""
"GHIO","NC","1900"
"GHOLSON","KY",""
"GHOLSONVILLE","VA","1800"
"GIANT MILLS","VA",""
"GIARD","IA","1900"
"GIATTO","WV","1900"
"GIAUQUE","OH",""
NA,NA,""
"GIBBONS","NC",""
"GIBBS","IA",""
"GIBBS","KY","1950"
"GIBBS","NC","1900"
"GIBBS CITY","MI","1950"
"GIBBS CROSS ROADS","NC","1850"
"GIBBSVILLE","WI","1850"
"GIBEON","VA",""
"GIBEON","OH",""
"GIBESONVILLE","OH","1850"
"GIBISONVILLE","OH","1900"
"GIBLIN","IL","1900"
"GIBRALTAR","IA",""
"GIBRALTAR","IL",""
"GIBRALTAR","WI",""
"GIBRALTAR","MI","1900"
"GIBRALTER","NC","1900"
"GIBRALTER","MI","1850"
NA,NA,""
"GIBSON","IN",""
"GIBSON","IN","1900"
"GIBSON","KY","1900"
"GIBSON","MD","1900"
NA,NA,""
"GIBSON","WI","1900"
"GIBSON","WV","1900"
"GIBSON","MI","1900"
"GIBSON","OH","1850"
"GIBSON","OH","1900"
NA,NA,""
NA,NA,""
"GIBSON STATION","VA","1900"
NA,NA,""
"GIBSONIA","IL",""
"GIBSONS FERRY","IA",""
"GIBSON'S MILI.S","NC","1900"
"GIBSONS MILL","WV","1900"
"GIBSONS STATION","NC",""
"GIBSON'S STATION","IN",""
"GIBSON'S STATION","OH",""
"GIBSON'S STORE","NC",""
"GIBSON'S STORE","VA",""
NA,NA,""
"GIBSONVILLE","VA","1900"
"GIDDENSVILLE","NC",""
"GIDDINGS","WI",""
"GIDDINGS","MI",""
"GIDDINGS","OH","1900"
"GIDEON","NC","1900"
"GIDLEY'S STATION","MI","1850"
"GIDSVILLE","VA","1900"
"GIESE","MN","1950"
"GIFFGAFF","VA","1900"
"GIFFORD","IA","1900"
NA,NA,""
"GIFFORD","IN","1900"
"GIFFORD","KY",""
NA,NA,""
"GIFFORD","MI",""
"GIFT","NC","1900"
"GIG","VA","1900"
"GILA","IL","1900"
"GILBERT","IA",""
NA,NA,""
"GILBERT","IN",""
"GILBERT","MN",""
"GILBERT","MN","1900"
NA,NA,""
"GILBERT","NC","1900"
"GILBERT","WI",""
NA,NA,""
"GILBERT","MI",""
"GILBERT","MI","1900"
"GILBERT","OH","1900"
"GILBERT STATION","IA","1900"
NA,NA,""
"GILBERT'S CREEK","KY","1900"
"GILBERT'S CREEK STATION","KY",""
"GILBERTS MILLS","OH",""
NA,NA,""
NA,NA,""
"GILBERTVILLE","IN",""
"GILBIRDSPORT","IL",""
"GILBOA","IN",""
"GILBOA","VA","1850"
NA,NA,""
"GILBOA","OH","1850"
"GILBREATH","NC","1900"
"GILCHRIST","IL","1900"
"GILCHRIST","MN","1900"
"GILCHRIST","MI","1900"
"GILDEN","VA",""
"GILDEROY","OH",""
NA,NA,""
"GILEAD","IA",""
"GILEAD","IA","1900"
"GILEAD","IL","1850"
"GILEAD","IN","1850"
"GILEAD","KY","1900"
"GILEAD","NC","1900"
"GILEAD","MI","1850"
"GILEAD","OH","1850"
"GILEAD SPRINGS","WV",""
"GILEAD STATION","OH",""
"GILES","KY","1900"
"GILES","WV",""
"GILES","WV",""
"GILES COURTHOUSE","VA","1850"
"GILES MILLS","NC","1900"
NA,NA,""
"GILGAL","IL",""
"GILGAL","WV",""
"GILHER","NC",""
"GILHER'S STORE","NC","1850"
"GILKERSON","WV","1900"
"GILKEY","NC","1900"
"GILL","KY","1900"
"GILL","KY",""
"GILL","WV","1950"
"GILLS PIER","MI","1900"
"GILLAM","IN","1900"
"GILLARD","MN",""
"GILLASPIE","VA","1900"
"GILLBURG","NC","1900"
"GILLEM BRANCH","KY",""
"GILLESPIE","IA",""
"GILLESPIE","WV","1900"
"GILLESPIEVILLE","WV",""
"GILLESPIEVILLE","OH","1850"
"GILLETT","IA",""
"GILLETT","NC",""
NA,NA,""
NA,NA,""
"GILLETT'S GROVE","IA",""
"GILLETTS STORE","NC",""
NA,NA,""
"GILLIAM","WV","1900"
"GILLIAMSVILLE","VA","1900"
"GILLIKIN","NC",""
"GILLILAND","KY",""
"GILLINGHAM","WI","1900"
NA,NA,""
"GILLISVILLE","NC",""
"GILLIVAN","OH","1900"
"GILLOOLY","WV",""
"GILLS","VA","1900"
"GILL'S CREEK","VA",""
"GILLS LANDING","WI","1900"
"GILL'S MILLS","KY","1850"
"GILLS ROCK","WI",""
"GILLSBORO","VA",""
"GILLSBURGH","IL",""
"GILLUM","IL","1900"
"GILLUM","IN",""
"GILLY","VA",""
"GILLYS SPRINGS","VA",""
NA,NA,""
NA,NA,""
"GILMAN","IN","1900"
NA,NA,""
"GILMAN","VA",""
"GILMAN","WI",""
NA,NA,""
"GILMAN","WV",""
NA,NA,""
"GILMANTOWN","IA",""
"GILMER","IL","1850"
"GILMER","WV","1950"
"GILMERTON","VA","1900"
"GILMORE","IL",""
NA,NA,""
"GILMORE","MD","1900"
"GILMORE","MI",""
"GILMORE","MI","1900"
"GILMORE","OH","1900"
NA,NA,""
"GILMORES MILLS","VA","1900"
"GILMOUR","IN",""
"GILOPOLIS","NC","1850"
"GILPEN","MD","1900"
"GILPIN","IA",""
"GILPIN","KY","1900"
"GILPIN'S POINT","MD",""
NA,NA,""
"GILSTRAP","KY","1900"
"GILTEDGE","IA",""
"GILTEDGE","MI","1900"
"GIMLET","KY","1900"
"GIN","WV",""
"GING","IN","1900"
"GINGHAMSBURG","OH","1900"
"GINNES CREEK","WV",""
"GINSENG","KY","1900"
"GINSENG","WV","1850"
"GINTHER","OH",""
"GIP","WV","1950"
"GIPSY","NC",""
NA,NA,""
"GIRARD","IN",""
"GIRARD","WV",""
"GIRARD","MI","1850"
NA,NA,""
"GIRDLER","KY",""
NA,NA,""
NA,NA,""
"GIRDLETREE HILL","MD",""
"GIRKIN","KY","1900"
"GIRLS INDUSTRIAL HOME","OH",""
"GIRO","IN","1900"
"GIRTA","WV","1900"
"GIRTON","OH","1900"
"GISH'S","VA",""
"GISH'S MILLS","VA",""
"GISHTON","KY","1900"
"GIST","MD",""
"GISTS","MD",""
"GIST'S","KY",""
"GITCHEL","MI","1900"
"GITTINGS","KY",""
"GITTINGS","MD","1900"
"GIVEN","IN",""
NA,NA,""
"GIVEN","OH","1900"
"GIVENS","KY","1900"
"GIVENS","VA",""
"GIVIN","IA",""
"GIVIN","IA","1900"
"GIVVON","WV",""
"GLACE","WV","1850"
NA,NA,""
"GLADE","IA","1900"
"GLADE","KY","1900"
"GLADE","OH","1900"
"GLADE CAMP","VA",""
"GLADE CREEK","NC","1900"
"GLADE FARMS","WV","1900"
"GLADE HILL","VA","1850"
"GLADE MILLS","MD",""
"GLADE RUN","WV",""
NA,NA,""
"GLADE SPRING DEPOT","VA",""
"GLADE VALLEY","MD",""
NA,NA,""
NA,NA,""
"GLADEN","NC",""
"GLADES","KY",""
"GLADESBORO","NC","1900"
"GLADESBORO","VA","1900"
"GLADESVILLE","WV",""
"GLADESVILLE","WV","1850"
"GLADIOLA","MN",""
"GLADIS","NC",""
"GLADISH","IN",""
"GLADLE","KY",""
"GLADSTONE","IA","1900"
NA,NA,""
"GLADSTONE","KY",""
"GLADSTONE","KY","1900"
"GLADSTONE","MN",""
"GLADSTONE","MN","1900"
"GLADSTONE","NC","1900"
NA,NA,""
NA,NA,""
"GLADSTONE","OH","1900"
"GLADWIN","IA",""
"GLADWIN","WV","1900"
NA,NA,""
"GLADY","NC","1900"
NA,NA,""
"GLADY","OH",""
"GLADY CREEK","WV","1850"
"GLADY CREEK CROSS ROADS","WV",""
"GLADY FORK","VA",""
"GLADYS","KY","1900"
"GLADYS","KY",""
NA,NA,""
"GLAMORGAN","VA",""
"GLANDON","WI",""
NA,NA,""
"GLANNTOWN","OH","1900"
"GLASCO","IN","1900"
NA,NA,""
"GLASGOW","IA","1850"
"GLASGOW","IL","1850"
NA,NA,""
"GLASGOW","MN",""
NA,NA,""
"GLASGOW","WI","1900"
NA,NA,""
"GLASGOW","DE","1850"
"GLASGOW","OH","1850"
"GLASGOW JUNCTION","KY","1900"
"GLASGOW'S STORE","NC",""
"GLASS","KY","1900"
"GLASS","NC",""
"GLASS","NC","1900"
"GLASS","VA","1900"
"GLASS","OH","1900"
"GLASS CREEK","MI","1850"
"GLASS RIVER","MI",""
"GLASSGOW","NC",""
"GLASSNEVIN","IA",""
"GLASSPOOL","MN",""
"GLEANINGS","KY","1900"
NA,NA,""
"GLEASON","WV",""
"GLEBE","WV","1900"
"GLEBE COTTAGE","VA",""
"GLEE","KY",""
"GLEE","OH",""
"GLEN","IA",""
"GLEN","MD","1900"
"GLEN","MN","1900"
"GLEN","NC",""
"GLEN","WI",""
"GLEN","WI","1900"
NA,NA,""
"GLEN ALLEN","KY",""
NA,NA,""
NA,NA,""
"GLEN ALPINE SPRINGS","NC",""
"GLEN ALPINE STATION","NC",""
NA,NA,""
NA,NA,""
"GLEN AYRE","NC","1900"
"GLEN BROOK","KY","1850"
"GLEN BURKE","VA",""
NA,NA,""
NA,NA,""
"GLEN DALE","IA","1850"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
"GLEN ECHO","VA","1950"
"GLEN ELLEN","MD",""
NA,NA,""
"GLEN ERIN","VA",""
"GLEN ESTE","OH","1900"
"GLEN FALLS","MD",""
"GLEN FALLS","WV","1900"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
"GLEN HAVEN","MI","1900"
"GLEN HEDRICK","WV",""
"GLEN INGLIS","NC","1900"
NA,NA,""
"GLEN LAKE","MN","1950"
"GLEN LORD","MI","1900"
NA,NA,""
"GLEN MORGAN","WV","1950"
"GLEN MORRIS","MD","1900"
"GLEN MORRISON","WV",""
"GLEN RAVEN","NC","1950"
"GLEN ROBBINS","OH","1950"
NA,NA,""
"GLEN ROY","IA",""
"GLEN SPRINGS","KY","1900"
"GLEN VALLEY","WI",""
NA,NA,""
NA,NA,""
NA,NA,""
"GLENALOON","NC","1900"
"GLENALOON","NC",""
"GLENALUM","WV","1950"
NA,NA,""
"GLENARM","KY",""
"GLENARVON","VA",""
"GLENAVON","IL","1900"
NA,NA,""
"GLENBROOK","KY",""
"GLENBROOK","NC","1900"
"GLENBROOK","VA","1900"
"GLENBURG","OH","1900"
"GLENBURN","IL","1900"
"GLENBURNIE","NC","1900"
"GLENCAIRN","KY","1900"
"GLENCARLYN","VA","1900"
"GLENCO","NC",""
"GLENCO","WV","1900"
"GLENCOE","IA",""
NA,NA,""
NA,NA,""
"GLENCOE","MD","1900"
NA,NA,""
"GLENCOE","NC",""
"GLENCOE","WI","1900"
"GLENCOE","WV",""
"GLENCOE","MI",""
"GLENCOE","MI",""
NA,NA,""
"GLENDALE","IA",""
"GLENDALE","IA","1900"
NA,NA,""
"GLENDALE","IN","1900"
NA,NA,""
"GLENDALE","MN",""
"GLENDALE","MN","1900"
"GLENDALE","NC","1900"
"GLENDALE","VA","1900"
"GLENDALE","WI","1900"
"GLENDALE","MI","1900"
"GLENDALE","OH","1900"
NA,NA,""
"GLENDEANE","KY","1900"
"GLENDENNING","WV",""
"GLENDIE","VA",""
"GLENDIVE","KY",""
"GLENDON","IA","1900"
NA,NA,""
"GLENDON","WV","1950"
"GLENDORA","KY",""
"GLENDORA","MI","1900"
"GLENDORADO","MN","1900"
"GLENDOWER","VA","1900"
"GLENDOWER","OH",""
"GLENDOYLE","VA","1900"
"GLENDYE","VA",""
"GLENEBON","OH","1900"
NA,NA,""
"GLENELK","WV",""
"GLENELLEN","IA","1900"
"GLENFALL","VA","1850"
"GLENFIELD","NC","1900"
"GLENFORD","VA","1900"
"GLENGARY","NC",""
"GLENGARY","WV","1900"
"GLENHALL","IN","1900"
"GLENHAYES","WV","1950"
"GLENHUDDY","WV",""
"GLENITA","VA",""
"GLENKARN","OH","1900"
"GLENKENING","KY","1900"
"GLENLAND","VA","1900"
"GLENMARY","KY",""
"GLENMERE","MI",""
"GLENMONT","KY","1900"
"GLENMONT","MD","1900"
"GLENMONT","WI",""
NA,NA,""
"GLENMOORE","OH","1900"
"GLENMORE","KY","1900"
"GLENMORE","NC","1900"
"GLENMORE","VA","1900"
"GLENMORE","WI",""
"GLENMORLE","OH","1950"
"GLENN","IL","1900"
"GLENN","IN","1900"
"GLENN","KY",""
"GLENN","NC",""
"GLENN","NC",""
NA,NA,""
"GLENN","OH","1900"
NA,NA,""
"GLENN MILLS","VA","1850"
"GLENNS","VA","1850"
NA,NA,""
"GLENNIE STATION","MI",""
"GLENNS","KY","1900"
"GLENN'S","IA",""
"GLENN'S","OH",""
"GLENN'S VALLEY","IN","1850"
"GLENN'S VALLEY","IN",""
"GLENOAK","WI","1950"
"GLENOLA","NC","1900"
"GLENORA","VA","1900"
"GLENOVA","WV",""
"GLENRAY","WV",""
"GLENRIDGE","IL",""
"GLENROCK","WI",""
"GLENROSE","OH","1900"
"GLENROY","OH","1900"
"GLENSBORO","KY",""
"GLENTON","WI","1900"
"GLENVAR","VA","1900"
NA,NA,""
NA,NA,""
"GLENVIEW","NC","1900"
"GLENVILLE","KY","1900"
"GLENVILLE","MD","1900"
NA,NA,""
NA,NA,""
NA,NA,""
"GLENVILLE","OH","1900"
"GLENWILLOW","OH","1900"
NA,NA,""
"GLENWOOD","IL",""
NA,NA,""
NA,NA,""
"GLENWOOD","KY","1900"
NA,NA,""
NA,NA,""
"GLENWOOD","NC","1900"
"GLENWOOD","NC",""
NA,NA,""
"GLENWOOD","VA","1900"
"GLENWOOD","WI","1900"
NA,NA,""
"GLENWOOD","MI","1900"
"GLENWOOD","OH","1900"
NA,NA,""
"GLENWOOD MILS","IL",""
"GLENWYN","WV",""
"GLEZEN","IN","1900"
"GLIDAS","IN","1900"
NA,NA,""
NA,NA,""
"GLINDEN","NC","1900"
NA,NA,""
"GLITNER","MN","1900"
"GLO","KY","1950"
"GLOBE","IL",""
"GLOBE","IN","1900"
"GLOBE","KY","1950"
"GLOBE","NC","1850"
"GLOBE","VA","1900"
"GLOBE","WI","1900"
"GLOMAWR","KY","1950"
"GLOMERA","WV","1900"
"GLORIA","KY","1900"
"GLORY","KY",""
"GLORY","MN",""
"GLORY","VA","1900"
NA,NA,""
NA,NA,""
"GLOUCESTER COURTHOUSE","VA","1800"
NA,NA,""
NA,NA,""
"GLOVE","VA","1900"
"GLOVER","KY",""
"GLOVER","NC","1900"
"GLOVER","WI","1900"
"GLOVER","MI","1900"
"GLOVERGAP","WV","1900"
"GLOVER'S CREEK","KY",""
"GLOVERSVILLE","KY",""
"GLOWER","IL",""
"GLOYD","IN","1900"
"GLOYDSBOROUGH","WV",""
"GLUCKHEIM","MD","1900"
"GLUEK","MN","1950"
"GLYMONT","MD","1850"
"GLYN","KY",""
NA,NA,""
NA,NA,""
